# Direction numbers for the Sobol sequence from https://web.maths.unsw.edu.au/~fkuo/sobol/
# COL0: Polynomials
# COL1 - COL12: Direction numbers
4897	1	1	7	1	15	49	101	105	77	639	1267	2905	0
4921	1	1	7	11	29	25	7	145	293	525	1415	721	0
4927	1	3	5	13	15	45	37	45	405	75	509	4069	0
4941	1	1	5	9	1	1	33	255	13	447	347	233	0
4977	1	1	1	11	15	63	11	221	53	185	777	261	0
5017	1	1	1	3	23	47	95	115	17	43	1083	1137	0
5027	1	3	7	7	25	9	95	175	171	729	363	3993	0
5033	1	1	5	13	13	63	17	19	299	577	269	3619	0
5127	1	1	5	15	21	15	111	129	41	863	1015	2881	0
5169	1	1	7	1	15	25	105	5	79	735	1809	1275	0
5175	1	3	5	7	3	25	41	209	3	317	1105	3865	0
5199	1	3	1	11	29	15	115	197	485	99	1429	1299	0
5213	1	3	1	1	29	41	5	57	331	17	1471	3757	0
5223	1	1	5	13	5	13	69	177	13	477	2019	1193	0
5237	1	3	5	1	25	3	101	115	257	893	381	733	0
5287	1	1	5	15	17	19	27	187	59	537	2025	993	0
5293	1	1	5	1	11	51	27	119	201	519	1223	1153	0
5331	1	3	5	9	7	49	101	77	497	1017	827	2945	0
5391	1	3	5	7	15	37	103	211	81	375	1733	3163	0
5405	1	3	1	3	5	25	53	111	451	297	887	3179	0
5453	1	1	3	9	21	49	9	33	199	325	1321	437	0
5523	1	3	1	11	7	13	21	113	171	999	803	271	0
5573	1	3	5	1	31	53	43	23	81	353	1951	3493	0
5591	1	1	7	9	13	47	79	87	253	343	1297	3971	0
5597	1	3	3	13	11	23	91	137	365	729	1995	1005	0
5611	1	1	3	13	23	35	65	41	75	135	833	2615	0
5641	1	3	5	3	5	29	117	7	451	489	1107	2253	0
5703	1	3	7	11	7	33	87	83	149	859	1135	1131	0
5717	1	1	3	7	23	21	125	43	483	267	1181	585	0
5721	1	3	7	9	27	35	55	121	81	141	1251	2775	0
5797	1	3	1	1	21	23	45	145	453	831	983	2171	0
5821	1	3	7	7	29	3	63	5	469	141	1389	2383	0
5909	1	1	7	15	15	43	85	219	485	893	1565	2937	0
5913	1	1	1	9	7	31	83	27	305	249	273	2447	0
5955	1	3	3	1	27	63	97	11	163	807	137	1745	0
5957	1	3	5	5	27	9	45	111	401	53	71	663	0
6005	1	1	1	13	19	1	83	207	15	613	735	1515	0
6025	1	3	5	5	7	61	87	55	91	131	1005	3767	0
6061	1	1	5	11	15	43	113	97	3	547	933	2709	0
6067	1	3	3	3	27	3	93	63	129	977	67	1767	0
6079	1	1	7	9	27	11	95	229	35	131	1471	3185	0
6081	1	1	3	15	19	55	5	53	239	999	551	3017	0
6231	1	1	7	11	19	11	17	33	355	175	457	2815	0
6237	1	3	7	13	9	35	77	149	211	31	1667	1829	0
6289	1	3	5	5	15	1	77	23	387	341	1729	87	0
6295	1	3	7	1	1	63	127	187	101	739	919	3341	0
6329	1	3	5	7	3	35	123	153	299	467	285	793	0
6383	1	1	7	7	29	49	45	91	67	675	1629	2627	0
6427	1	3	1	5	29	19	81	193	375	241	1815	2169	0
6453	1	1	1	13	5	45	85	183	405	645	653	1875	0
6465	1	1	5	7	27	9	121	59	357	247	1919	3745	0
6501	1	3	3	7	31	57	119	211	267	391	1039	367	0
6523	1	1	5	9	9	51	27	93	363	583	531	3783	0
6539	1	3	1	5	1	1	85	139	79	183	393	783	0
6577	1	1	5	11	7	47	41	59	83	973	1411	827	0
6589	1	1	3	11	3	41	49	179	437	433	359	3253	0
6601	1	1	7	1	19	9	15	163	457	367	221	2639	0
6607	1	3	1	1	19	11	107	209	39	131	699	2955	0
6631	1	1	5	15	29	37	21	77	97	467	1485	3539	0
6683	1	3	7	3	9	19	51	39	473	571	471	1579	0
6699	1	1	7	13	3	55	119	111	289	309	1357	2109	0
6707	1	3	3	9	21	23	11	79	179	385	1715	379	0
6761	1	1	5	13	31	55	87	229	57	977	595	2939	0
6795	1	3	1	9	29	55	101	85	23	111	1677	3019	0
6865	1	3	3	9	25	13	115	237	49	917	153	1999	0
6881	1	3	5	11	1	7	63	199	79	935	1903	2253	0
6901	1	3	1	5	3	47	63	137	71	473	1281	2911	0
6923	1	3	5	5	9	37	37	147	341	345	215	3733	0
6931	1	3	3	13	27	11	121	25	287	411	781	481	0
6943	1	3	3	15	5	43	109	73	95	313	543	1767	0
6999	1	3	3	3	27	17	7	121	229	97	293	1055	0
7057	1	1	7	9	25	3	43	129	271	149	1807	4019	0
7079	1	3	3	15	21	25	69	83	475	959	965	4085	0
7103	1	3	5	3	11	19	19	87	49	841	1695	105	0
7105	1	3	1	11	29	55	77	93	241	839	443	1829	0
7123	1	3	3	11	31	59	49	205	261	669	1985	2097	0
7173	1	3	7	15	27	37	71	167	495	431	321	2379	0
7185	1	1	7	15	21	33	59	53	353	51	879	1567	0
7191	1	3	3	3	29	43	35	107	381	41	1227	2713	0
7207	1	1	7	11	17	1	7	229	13	301	1915	737	0
7245	1	3	5	15	9	5	13	213	291	247	839	3423	0
7303	1	3	3	15	17	21	55	95	37	1015	1945	3941	0
7327	1	3	3	3	13	5	101	219	251	377	1993	2659	0
7333	1	1	1	1	11	63	127	109	105	329	1165	3961	0
7355	1	3	7	3	25	49	103	175	399	945	51	1755	0
7365	1	1	5	1	15	61	85	13	81	269	557	3613	0
7369	1	3	1	3	21	21	109	209	89	67	723	1937	0
7375	1	1	1	3	11	51	29	97	265	979	1491	1559	0
7411	1	3	3	1	19	15	61	61	507	581	817	2287	0
7431	1	3	7	3	31	19	67	147	205	643	1237	2743	0
7459	1	1	1	13	3	43	21	19	145	823	947	67	0
7491	1	3	7	1	19	47	111	13	331	557	1215	2859	0
7505	1	3	1	11	5	17	67	123	129	91	1911	325	0
7515	1	3	7	5	3	9	23	73	119	405	1225	2601	0
